13.394 0.263647 0.844383 0.246089 
13.7727 0.247398 0.429559 0.223694 
14.0869 0.269553 1.5552 0.237741 
13.7674 0.28459 0.188548 0.173809 
13.7004 0.286038 0.643338 0.221707 
13.5072 0.286932 1.38289 0.275642 
13.4339 0.315876 0.354723 0.222982 
14.1166 0.340963 0.931206 0.262491 
13.8124 0.281214 0.902577 0.222804 
13.6035 0.233854 0.8272 0.262603 
13.9951 0.280117 0.483948 0.222785 
14.15 0.365375 1.13994 0.26279 
13.5863 0.271697 1.62362 0.259688 
13.9793 0.23448 1.45236 0.235489 
13.807 0.283057 0.146417 0.223509 
13.2935 0.300882 2.09904 0.268744 
13.9069 0.215852 1.93575 0.26006 
13.7879 0.446903 1.05825 0.224209 
13.3991 0.229434 0.539319 0.225615 
14.1384 0.303489 0.378781 0.223972 
14.044 0.289682 0.769043 0.239053 
13.9812 0.28613 0.724285 0.236621 
13.4205 0.247706 0.360038 0.220026 
14.0613 0.257064 1.30503 0.263269 
14.425 0.231963 1.19304 0.236076 
13.5962 0.289101 2.00233 0.268174 
13.8981 0.232709 0.497371 0.237807 
14.7095 0.230027 3.75273 0.190093 
13.8744 0.260069 0.666594 0.228231 
13.6128 0.247341 0.924183 0.176138 
13.8562 0.23842 1.98935 0.193675 
13.6622 0.251167 0.94598 0.262506 
13.5662 0.235271 1.448 0.223072 
14.1991 0.284723 1.24035 0.237273 
14.0228 0.245953 1.04512 0.260291 
13.3686 0.256872 0.386024 0.227094 
13.5047 0.270117 0.910299 0.242653 
13.6984 0.238034 1.01494 0.215631 
14.5053 0.296689 0.65169 0.228098 
13.8702 0.324101 0.281254 0.235617 
13.8748 0.215279 2.31184 0.268023 
15.1302 0.285319 0.619455 0.233922 
13.8454 0.289193 0.22464 0.185107 
13.8739 0.222576 1.30904 0.278241 
13.8284 0.220137 1.92396 0.24027 
13.4844 0.290546 0.846928 0.22174 
13.6986 0.263893 0.235129 0.226781 
13.9361 0.289695 0.362537 0.222536 
14.0642 0.219371 0.261406 0.244493 
13.5073 0.253377 0.779046 0.177754 
14.1148 0.22578 3.81067 0.235224 
13.8992 0.221632 0.410323 0.27195 
13.9109 0.222408 0.419765 0.222389 
13.5469 0.278249 1.09567 0.266182 
13.739 0.26957 0.498152 0.212191 
14.1901 0.216921 0.671468 0.214397 
13.6508 0.278873 1.08291 0.230173 
13.5367 0.237811 1.18895 0.274707 
13.5925 0.229343 1.15093 0.262631 
13.3958 0.215413 1.1777 0.241125 
13.8171 0.238067 0.854666 0.183847 
13.3792 0.240776 0.998367 0.250038 
13.931 0.219736 1.79208 0.268258 
13.9326 0.252652 0.428566 0.223102 
13.6684 0.234628 1.66041 0.273315 
14.122 0.290758 0.356567 0.262665 
13.7404 0.286636 0.203147 0.179157 
14.2148 0.295469 0.134534 0.213823 
13.5697 0.218799 0.476873 0.192417 
13.4377 0.223099 0.383768 0.255119 
13.6334 0.285491 0.402429 0.226891 
13.6717 0.22632 1.44025 0.266064 
13.7619 0.215774 0.095121 0.207161 
13.4996 0.230123 1.01188 0.26806 
13.5458 0.218964 1.4277 0.270778 
13.2951 0.288178 1.7249 0.236271 
13.9041 0.279273 0.947468 0.269766 
14.6226 0.213683 0.120062 0.183779 
13.7045 0.22782 0.514502 0.259327 
15.6289 0.296902 1.30647 0.240324 
13.748 0.239692 0.317354 0.222599 
13.7004 0.250507 0.305499 0.225216 
13.6789 0.2594 0.495911 0.242396 
14.6955 0.287888 0.877395 0.266182 
13.556 0.26087 0.599579 0.228963 
13.8024 0.230733 0.202365 0.227666 
13.5038 0.289641 1.21398 0.262631 
13.7638 0.255112 0.755542 0.244931 
13.7774 0.255333 1.61691 0.243948 
13.8071 0.224052 0.371854 0.221877 
14.8611 0.324418 0.957375 0.242792 
15.4246 0.256414 0.378536 0.223736 
13.6813 0.31794 0.612906 0.225123 
13.8262 0.294034 0.477182 0.261193 
13.6748 0.29318 1.56574 0.262653 
13.2775 0.215333 0.450945 0.271818 
13.5909 0.222053 0.875194 0.240925 
13.4125 0.223438 0.58162 0.261817 
13.7152 0.235572 0.342719 0.252454 
14.9209 0.274877 0.382105 0.2428 
13.3202 0.21926 0.748062 0.233644 
