2014.55 1229.7 0.705455 
2106.97 3.51783 0.870179 
2047.73 39.21 0.511433 
2130.82 33.3357 0.578119 
2081.16 8.0112 0.513847 
2040.45 47.933 0.580659 
2085.56 3.18332 0.511736 
2013.37 84.3487 0.518554 
2066.69 40.4298 0.580964 
2087.73 13.884 0.584932 
2067.45 134.109 0.511215 
2074.26 11.1451 0.517044 
2177.8 3.38273 0.520182 
2090.21 8.89762 0.513131 
2067.49 25.157 0.588323 
1974.72 823.237 0.531893 
2110.91 34.287 0.548623 
2017.04 35.0482 0.516676 
2062.24 24.721 0.530966 
2056.95 21.0215 0.564983 
2087.45 17.2108 0.57797 
2109.66 13.9011 0.587206 
2060.85 2.68649 0.559724 
2080.1 7.55441 0.591928 
2057.48 145.013 0.527605 
2060.17 14.2641 0.58241 
1985.22 9.3481 0.555253 
2049.64 22.2389 0.525925 
2037.8 2.1151 0.513427 
2082.16 2.05363 0.513219 
2024.81 4.83662 0.577043 
2086.66 32.6445 0.516655 
2044.28 64.4255 0.578961 
2026.34 4.02788 0.561251 
2092.6 26.7059 0.569667 
2017.87 2.40194 0.550246 
2044.49 18.1348 0.560207 
2097.84 11.8339 0.586321 
2059.89 24.6294 0.513658 
2044.74 21.9016 0.5746 
1986.82 32.7266 0.519749 
2122.45 74.0475 0.528755 
2066.85 29.4437 0.511935 
2049.96 29.7808 0.545081 
2062.63 88.9863 0.580083 
2011.86 99.1619 0.560563 
2101.84 6.43128 0.585388 
2076.62 1.33396 0.514499 
2054.73 20.1336 0.529968 
2062.02 31.2034 0.535661 
2167.53 2.57497 0.579868 
2071.57 77.7471 0.58399 
2122.16 0.512185 0.590815 
2057.07 3.61508 0.548088 
1992.45 128.788 0.52442 
2043.16 16.3462 0.578433 
2058.96 256.083 0.511902 
2031.03 4.4557 0.512125 
2070.47 85.2282 0.58612 
2047.82 23.5318 0.51569 
2043.7 4.53858 0.510467 
2070.38 6.73279 0.512167 
2208.23 63.3776 0.550103 
2072.67 96.6335 0.520515 
2065.54 4.83202 0.586081 
2131.12 187.483 0.535439 
2169.21 27.0098 0.555799 
2143.03 10.4349 0.564976 
2052.64 22.2057 0.584456 
2061.41 315.162 0.594529 
2100.45 9.49262 0.583574 
2091.71 10.3441 0.510612 
2088.91 7.01663 0.528845 
2071.67 32.4567 0.514389 
2145.93 11.5896 0.59188 
2118.81 27.0798 0.545605 
2077.98 165.551 0.537272 
2089.14 128.534 0.523131 
2040.1 14.269 0.578831 
2064.13 13.3468 0.52168 
2076.49 3.55618 0.587472 
2069.67 5.71682 0.523586 
2022.66 19.1263 0.522198 
2094.05 13.829 0.594251 
2075.09 19.817 0.634404 
2054.08 94.2646 0.579132 
2070.01 7.56315 0.700397 
1983.15 5.85355 0.567963 
2037.32 132.972 0.581225 
2109.74 20.4143 0.518278 
1973.86 21.7381 0.58017 
2048.3 18.585 0.593866 
2038.47 2.50121 0.581737 
2106.1 5.73803 0.538966 
2050.18 13.1578 0.569226 
2093.99 4.02418 0.584449 
2182.02 5.57588 0.513758 
2020.52 1.12969 0.530453 
2124.08 1.4505 0.616679 
2070.59 1.03998 0.51254 
2013.19 394.679 0.561727 
