10.0621 35.0843 0.371085 
10.5483 140.52 0.367529 
10.4152 1.22085 0.436606 
11.2831 0.592087 0.371143 
10.4874 2.28216 0.428597 
10.4132 11.1671 0.35541 
10.4055 4.03308 0.430854 
9.90911 12.7369 0.427738 
10.2727 0.937241 0.366816 
10.1567 136.039 0.313124 
10.1591 1.3524 0.449197 
9.97281 16.901 0.422441 
10.5095 3.20591 0.355894 
10.0397 1.62724 0.427793 
9.73709 1.28096 0.431407 
10.3112 126.175 0.302807 
11.1646 8.69529 0.443073 
10.2318 40.2658 0.36121 
10.0517 4.11614 0.364877 
10.9294 8.16265 0.428517 
10.8933 1.336 0.30198 
10.7838 0.670653 0.337333 
9.96012 34.9603 0.284878 
12.1005 26.0687 0.438932 
9.77855 52.7056 0.369531 
11.7868 23.2844 0.428369 
10.5118 7.21708 0.445943 
10.0823 5.74449 0.441244 
10.4819 3.44798 0.435016 
10.4126 5.50606 0.314243 
10.1798 2.20111 0.43029 
10.2696 44.8974 0.363057 
10.3717 2.88943 0.441182 
11.1375 2.37415 0.425953 
10.3564 3.92637 0.360127 
9.83105 0.933128 0.424159 
10.4176 15.2055 0.375962 
10.1726 5.14768 0.370512 
10.4705 2.62592 0.359538 
10.5576 2.11678 0.297298 
10.2813 4.47874 0.429937 
10.261 3.14063 0.43418 
11.6456 28.991 0.432399 
10.0951 33.3918 0.370199 
10.5905 7.00608 0.443507 
10.7354 2.70896 0.373135 
10.3034 7.11127 0.436574 
10.6987 0.515783 0.382712 
10.6849 3.31355 0.437736 
9.91393 52.0731 0.311942 
10.4909 2.982 0.366729 
10.0616 0.909726 0.430365 
10.2679 20.856 0.430493 
11.2856 6.40539 0.427925 
12.5258 16.8019 0.387307 
10.4393 6.85077 0.368192 
12.2533 2.07353 0.429807 
10.4266 22.2578 0.316217 
10.5888 5.28004 0.37435 
10.0475 0.865469 0.396955 
10.4517 18.8043 0.42897 
10.0756 20.4169 0.42922 
10.1001 3.04824 0.380708 
11.3769 4.94121 0.433954 
10.3896 13.6801 0.309588 
12.8876 4.24089 0.346604 
11.0491 1.63491 0.4283 
10.2247 1.27318 0.349913 
10.9429 0.55642 0.366716 
10.8313 17.9643 0.380535 
12.1791 4.62212 0.338648 
10.7805 0.476278 0.355804 
10.6786 3.80283 0.4219 
10.3622 1.72775 0.485593 
10.9186 27.0764 0.362017 
10.6456 1.38905 0.431838 
10.1844 0.301705 0.394621 
10.1128 7.21999 0.435144 
10.3011 1.15404 0.441799 
10.4576 4.78085 0.305858 
11.5168 4.23669 0.429561 
10.5506 24.1792 0.303474 
10.3794 1.18942 0.431547 
10.2531 52.8069 0.378545 
10.8815 2.90824 0.369056 
10.3443 21.4086 0.378515 
10.1128 15.3921 0.432309 
10.3118 0.792763 0.365989 
10.7299 12.9043 0.433626 
10.666 5.28361 0.434604 
10.6155 1.70297 0.435186 
10.2558 3.69966 0.427896 
10.359 0.859806 0.426883 
11.4673 1.71288 0.384477 
10.2376 8.23922 0.370084 
10.3807 1.43151 0.391322 
10.8817 1.08614 0.435217 
10.825 0.117069 0.361709 
11.016 3.88252 0.28637 
10.3267 3.22839 0.286604 
11.3346 1.53916 0.437353 
10.32 10.226 0.333558 
10.6052 0.624622 0.358123 
10.3394 70.4154 0.433617 
10.4702 2.7615 0.37913 
11.4836 19.7847 0.433915 
10.62 1.2978 0.296539 
10.6143 1.42675 0.421045 
10.6693 0.432669 0.412528 
11.0081 4.93792 0.430172 
10.7457 52.1102 0.3347 
10.7031 3.39139 0.355811 
10.7907 17.0637 0.428765 
10.53 6.85822 0.428344 
10.2534 0.812857 0.422889 
14.6072 2.30679 0.406292 
10.3542 13.7101 0.373533 
10.4722 1.62404 0.373004 
10.9215 3.26853 0.379358 
11.0323 120.366 0.311506 
10.5157 4.38895 0.365391 
10.2152 44.7596 0.359435 
10.856 1.62122 0.382727 
10.3204 3.15058 0.292908 
9.70213 4.26269 0.43452 
10.4484 15.8007 0.300895 
9.99267 0.941962 0.379528 
10.3444 3.28352 0.305143 
10.0552 58.0833 0.374412 
10.161 3.74664 0.440363 
10.6344 1.59044 0.298137 
10.1532 0.504226 0.365626 
10.8375 14.3457 0.36939 
10.4125 0.549648 0.370605 
10.9404 10.5247 0.357604 
10.9834 5.37875 0.36191 
11.8997 9.13042 0.383584 
10.4094 0.895267 0.432874 
10.7028 6.06519 0.440449 
11.3373 2.98309 0.50527 
10.8398 0.849257 0.363518 
10.804 17.7002 0.503246 
10.7926 47.4549 0.302552 
10.7288 1.71646 0.491691 
10.3549 2.86064 0.359691 
10.3269 37.6581 0.384896 
10.5639 9.86013 0.500562 
10.1658 8.11324 0.568439 
10.7305 21.3989 0.333541 
11.7644 11.96 0.484723 
12.9242 3.60388 0.378451 
11.2787 11.8035 0.433613 
10.5391 0.141503 0.370617 
10.7062 8.18648 0.324845 
10.4395 2.11392 0.434918 
10.5862 7.23081 0.37162 
10.6829 1.66806 0.38061 
10.0911 73.7425 0.325547 
11.091 2.0229 0.431525 
10.5823 0.253321 0.295828 
10.1924 7.13141 0.436131 
10.1607 2.17637 0.422729 
10.7482 11.3716 0.43221 
10.1556 5.18808 0.435434 
10.3169 2.29489 0.373365 
10.7077 4.55417 0.441981 
10.5761 14.8985 0.363667 
10.6233 3.56961 0.431244 
10.7943 0.269645 0.358686 
12.5188 1.06529 0.435805 
12.4091 0.295209 0.399339 
10.7357 224.405 0.377848 
10.0409 1.45821 0.393431 
10.9236 4.95177 0.366956 
10.2881 3.39631 0.437671 
10.5085 6.20843 0.502865 
10.4273 9.9617 0.307932 
10.8357 40.5837 0.356957 
11.0295 3.36235 0.437075 
10.3299 7.08711 0.428953 
10.2316 3.13535 0.438352 
10.2899 8.17012 0.364512 
10.5979 4.77085 0.425017 
10.3547 1.33493 0.334398 
10.6327 21.9367 0.426356 
10.799 1.4255 0.368769 
11.0137 7.14237 0.42473 
10.1591 53.7754 0.386396 
10.2993 2.94731 0.424818 
12.4063 3.24719 0.38424 
10.9669 8.06859 0.30694 
11.7285 1.4188 0.441821 
10.6513 0.629614 0.380478 
10.5498 8.60474 0.434453 
10.422 2.77211 0.382464 
11.6445 14.9813 0.376741 
10.76 3.90194 0.426421 
10.7521 12.0896 0.439243 
11.6013 6.52768 0.352222 
10.4258 58.7692 0.357977 
11.4293 3.47953 0.384568 
10.5028 1.98904 0.372253 
10.1229 46.7279 0.386326 
10.663 63.7985 0.461524 
10.6363 0.462668 0.365531 
10.6623 1.71539 0.329501 
11.0164 4.27025 0.427918 
11.7966 4.76225 0.396945 
11.1536 0.409472 0.365448 
10.0971 4.05118 0.311809 
12.1548 0.223557 0.386566 
11.5409 6.89546 0.380337 
