0.015902 0.023539 0.008014 5.12574 
0.016029 0.021621 0.011466 3.65599 
0.02746 0.031271 0.017486 6.85992 
0.028141 0.031111 0.086083 3.17357 
0.015921 0.018172 0.012282 3.34307 
0.028591 0.025436 0.008272 0.906368 
0.015726 0.021323 0.005585 1.64829 
0.024857 0.023868 0.006937 0.767984 
0.028183 0.025821 0.008017 0.925969 
0.016033 0.017807 0.012125 2.85354 
0.015976 0.020041 0.010957 3.48784 
0.015803 0.022054 0.0108 1.47319 
0.049141 0.01952 0.01155 5.24952 
0.015924 0.0207 0.006559 2.18832 
0.015706 0.01949 0.008963 5.58225 
0.015904 0.018639 0.012202 4.9493 
0.016089 0.012681 0.004826 0.250186 
0.016206 0.016815 0.008015 0.360645 
0.024795 0.027487 0.037017 4.78358 
0.01548 0.02213 0.008688 3.8702 
0.015959 0.021095 0.003924 1.51011 
0.015724 0.020006 0.012299 2.64299 
0.016209 0.019953 0.005221 0.553555 
0.016041 0.018957 0.006945 3.50939 
0.016236 0.017454 0.004843 1.63352 
0.015927 0.021441 0.011515 2.47026 
0.020384 0.020662 0.006699 1.91352 
0.049219 0.039832 0.008821 2.46956 
0.016053 0.01834 0.011879 3.13863 
0.016061 0.019633 0.005167 2.30642 
0.016037 0.02218 0.010427 3.52031 
0.027623 0.028018 0.020867 5.5042 
0.015723 0.017602 0.009016 2.3577 
0.015823 0.020427 0.011669 3.71241 
0.015438 0.019248 0.008671 3.7906 
0.03767 0.022431 0.007516 2.72622 
0.016089 0.020472 0.005054 1.07444 
0.015814 0.024086 0.005855 1.83426 
0.039351 0.016528 0.007839 2.12838 
0.016005 0.019735 0.006342 2.72537 
0.015846 0.021123 0.012202 4.36178 
0.038888 0.038806 0.018794 4.64695 
0.027295 0.030252 0.01047 4.66258 
0.015821 0.020214 0.007138 3.39055 
0.015613 0.019728 0.011054 3.03807 
0.015741 0.020101 0.009575 4.73809 
0.048006 0.018168 0.009483 3.5992 
0.016124 0.028875 0.007599 1.83266 
0.015914 0.01984 0.005762 1.28961 
0.016121 0.017219 0.004077 0.726129 
0.015968 0.018307 0.089109 5.03261 
0.038322 0.039296 0.02786 6.78366 
0.015711 0.022901 0.006166 1.5173 
0.016029 0.023036 0.01223 4.61338 
0.028371 0.028441 0.007606 1.48433 
0.015886 0.024645 0.004373 1.44399 
0.020853 0.024549 0.013209 2.84639 
0.016054 0.018085 0.012423 3.67912 
0.015998 0.022426 0.008255 2.31888 
0.015896 0.048334 0.004854 1.01717 
0.015776 0.016553 0.004258 0.746197 
0.015493 0.022988 0.011962 4.21333 
0.016007 0.029921 0.017537 2.57804 
0.015877 0.025729 0.00585 1.95167 
0.028564 0.028952 0.006371 1.48898 
0.016014 0.020242 0.007223 0.659616 
0.015761 0.02038 0.00796 3.65526 
0.027633 0.019112 0.012833 3.50727 
0.016259 0.021103 0.00854 0.778265 
0.024792 0.022812 0.008986 4.42286 
0.015821 0.019285 0.008708 4.61527 
0.049539 0.017341 0.006479 1.96817 
0.016216 0.021419 0.010872 4.74341 
0.015929 0.018058 0.005135 2.13254 
0.015866 0.019901 0.005027 1.32894 
0.016031 0.013417 0.003656 0.177453 
0.015916 0.020793 0.006429 4.45158 
0.015952 0.042717 0.00963 3.22081 
0.016109 0.014368 0.004646 0.175469 
0.049128 0.047959 0.028749 2.52496 
0.015894 0.022518 0.011738 3.3272 
0.015768 0.019063 0.012052 3.84505 
0.027452 0.017234 0.005314 0.532289 
0.048938 0.01924 0.009009 3.59348 
0.028201 0.023024 0.011376 3.60833 
0.015838 0.01965 0.008125 3.5695 
0.015888 0.019613 0.007 4.28927 
0.016072 0.017622 0.008122 2.09042 
0.016184 0.018932 0.008909 4.02153 
0.015848 0.018817 0.010216 2.80173 
0.015475 0.049229 0.011774 3.98014 
0.021845 0.023392 0.016001 3.73911 
0.015563 0.009419 0.004541 0.202791 
0.015828 0.019853 0.006624 0.66036 
0.015806 0.017777 0.006166 1.24743 
0.027923 0.016785 0.005274 1.81584 
0.016011 0.017371 0.00414 0.18323 
0.028356 0.065067 0.010161 2.37862 
0.016056 0.010802 0.004939 0.234433 
0.01552 0.020517 0.009279 3.00896 
0.015889 0.016926 0.006935 3.14216 
0.038289 0.048302 0.034385 4.97071 
0.049018 0.048933 0.02528 3.50283 
0.016122 0.016119 0.003549 0.326501 
0.01532 0.020792 0.004445 0.985761 
0.015921 0.019019 0.007095 2.5934 
0.02739 0.019586 0.004764 1.32597 
0.028504 0.010196 0.006038 0.048662 
0.015766 0.016666 0.005046 1.53961 
0.015448 0.019016 0.008378 2.17414 
0.049023 0.051738 0.028276 2.6749 
0.027314 0.031053 0.014239 4.67616 
0.015431 0.019415 0.010509 5.01994 
0.027113 0.029806 0.015288 3.93316 
0.015786 0.018829 0.0096 3.72461 
0.039153 0.039902 0.020793 4.40096 
0.016017 0.019658 0.038847 4.45407 
0.015969 0.020031 0.012387 4.07911 
0.015838 0.018856 0.009012 4.95621 
0.016155 0.021989 0.007744 0.767215 
0.049369 0.048463 0.035541 4.83962 
0.015666 0.021251 0.013514 4.05304 
0.015701 0.017444 0.010701 3.95464 
0.050638 0.028491 0.015591 4.78241 
0.015878 0.018135 0.011972 5.35621 
0.015302 0.017386 0.011924 3.6202 
0.016297 0.01789 0.005059 0.584636 
0.027347 0.019849 0.005813 2.58976 
0.015934 0.020375 0.012188 5.59697 
0.015944 0.017724 0.012256 5.2779 
0.016006 0.01685 0.009415 1.82513 
0.015887 0.018276 0.011741 4.47598 
0.015836 0.020622 0.008982 5.14839 
0.015432 0.018946 0.007077 2.7954 
0.039488 0.039025 0.018058 3.97324 
0.015673 0.016485 0.004887 0.394416 
0.039493 0.063721 0.021619 6.51063 
0.039436 0.038069 0.020099 4.80565 
0.015969 0.020126 0.005893 2.71736 
0.015388 0.019948 0.007679 3.72482 
0.077673 0.010997 0.003519 0.366933 
0.048352 0.021188 0.012318 5.63665 
0.015914 0.02084 0.011328 4.63873 
0.027504 0.020087 0.004543 1.15664 
0.015871 0.020058 0.005994 2.77623 
0.024549 0.01965 0.005502 2.66712 
0.048455 0.017286 0.005096 1.85498 
0.039559 0.032391 0.008215 4.09786 
0.015929 0.019618 0.009344 5.07508 
0.016132 0.022158 0.010153 3.61032 
0.015829 0.019909 0.01125 5.00336 
0.028111 0.028476 0.020858 4.58072 
0.079323 0.049923 0.022463 2.01315 
0.027602 0.031269 0.010056 2.32321 
0.049155 0.046417 0.022177 3.01935 
0.015866 0.021822 0.007617 3.27653 
0.015498 0.047501 0.007957 4.27721 
0.016012 0.048976 0.025553 3.97012 
0.049017 0.049021 0.012725 1.59138 
0.015858 0.008626 0.004085 0.068959 
0.028571 0.039602 0.008595 1.89512 
0.016031 0.022182 0.004235 0.572882 
0.048863 0.020089 0.00945 2.01888 
0.047173 0.015433 0.009377 0.158578 
0.016095 0.019237 0.008417 4.11973 
0.015382 0.018217 0.00397 0.401199 
0.016153 0.01824 0.006244 2.45519 
0.015808 0.019486 0.010091 4.97757 
0.015928 0.021073 0.008045 2.68971 
0.015926 0.018258 0.006672 3.27766 
0.016004 0.020828 0.004853 0.780596 
0.028349 0.018428 0.004814 0.609471 
0.038061 0.02127 0.007762 0.703257 
0.021025 0.022114 0.005191 0.719867 
0.01531 0.022052 0.011655 5.63466 
0.015728 0.019087 0.004473 1.66218 
0.027287 0.028151 0.014909 2.56372 
0.015751 0.020244 0.012257 5.61805 
0.016019 0.018808 0.009219 2.81787 
0.015636 0.019868 0.005324 1.48236 
0.015891 0.047333 0.004799 1.55322 
0.01534 0.028797 0.012315 4.2038 
0.015983 0.022355 0.005082 2.13083 
0.015476 0.025271 0.008883 2.42748 
0.028722 0.027815 0.020344 4.80255 
0.027267 0.030801 0.020877 5.3641 
0.028544 0.026348 0.006159 0.504835 
0.016017 0.020229 0.012232 3.8121 
0.015859 0.020439 0.010161 3.93451 
0.015932 0.019638 0.012304 4.52948 
0.028554 0.052532 0.015616 4.99159 
0.039421 0.01932 0.00444 0.604452 
0.015992 0.022234 0.009402 0.791018 
0.015977 0.022256 0.008453 2.06541 
0.028601 0.029731 0.014012 4.8124 
0.015726 0.019578 0.011989 4.68311 
0.020642 0.019626 0.00878 2.24174 
0.015801 0.016938 0.01231 3.51507 
0.047848 0.047769 0.033638 4.46964 
0.015789 0.02382 0.011876 1.89552 
0.015595 0.017389 0.00964 5.50889 
0.028156 0.030004 0.009775 2.60011 
0.016109 0.01805 0.006526 2.12021 
0.015455 0.01772 0.006958 1.65206 
0.048026 0.019756 0.012207 5.59413 
0.024203 0.029964 0.013304 2.97602 
0.02754 0.02945 0.015516 4.36142 
0.028258 0.028488 0.010807 3.11029 
0.049311 0.053732 0.021198 3.69718 
0.038284 0.037625 0.028654 2.62109 
0.015975 0.019563 0.009424 2.27416 
0.016062 0.017609 0.004446 0.306557 
0.015528 0.019122 0.004421 0.467605 
0.027048 0.030911 0.007892 1.42154 
0.016019 0.018441 0.004175 1.31109 
0.04903 0.019167 0.005588 2.55306 
0.047476 0.047147 0.036268 4.32548 
0.015944 0.019936 0.010865 4.3362 
0.015678 0.019525 0.008821 3.27094 
0.015886 0.016878 0.005377 1.29776 
0.020881 0.021791 0.009865 2.21952 
0.028236 0.031432 0.007378 1.26811 
0.028635 0.016124 0.003772 0.252641 
0.016072 0.018295 0.00422 0.37567 
0.048855 0.050757 0.02609 5.19357 
0.015806 0.017053 0.008982 1.41224 
0.015505 0.0207 0.008708 4.38148 
0.015944 0.016477 0.006334 0.542846 
0.01555 0.010849 0.004809 0.159934 
0.015866 0.008407 0.003825 0.163597 
0.039471 0.040083 0.029267 4.62036 
0.015958 0.012087 0.003897 0.118331 
0.021113 0.018829 0.009995 1.89522 
0.016134 0.018479 0.01094 3.57452 
0.048647 0.019765 0.01188 4.83483 
0.049066 0.046564 0.028108 3.79444 
0.015989 0.016643 0.007642 4.88505 
0.019478 0.021895 0.006073 1.95698 
0.015866 0.024592 0.007378 1.79733 
0.022002 0.022766 0.007661 1.68704 
0.021534 0.024497 0.012367 4.68074 
0.015904 0.009257 0.004285 0.075479 
0.028391 0.028586 0.014785 5.10989 
0.015743 0.020096 0.005969 2.15412 
0.028414 0.020572 0.004157 0.928337 
0.016179 0.020422 0.004247 0.540351 
0.01553 0.021824 0.011779 4.77508 
0.015884 0.020307 0.005152 0.617359 
0.015548 0.018704 0.009993 5.02015 
0.015974 0.019425 0.012224 4.73743 
0.016141 0.019453 0.009663 3.83004 
0.027639 0.017271 0.005482 0.226218 
0.015415 0.018881 0.007353 4.71619 
0.024803 0.064023 0.007697 1.53441 
0.028178 0.017539 0.00824 2.44269 
0.015881 0.019095 0.009255 3.83762 
0.021183 0.013048 0.00411 0.251398 
0.015776 0.018088 0.030262 3.58264 
0.016285 0.014994 0.004007 0.211932 
0.015908 0.020795 0.007819 4.15587 
0.015618 0.021083 0.009432 2.51939 
0.016192 0.019184 0.004977 0.798787 
0.015901 0.019583 0.010877 3.41908 
0.015814 0.02315 0.00431 0.599345 
