191.767 28.0606 0.433064 
195.638 5.71865 0.442374 
212.628 0.394572 0.489711 
200.607 5.19959 0.490002 
189.696 374.907 0.488902 
201.44 16.3163 0.494292 
199.114 37.3541 0.489404 
198.137 130.424 0.463952 
219.067 5.50357 1.69916 
194.96 35.6405 0.47768 
211.533 9.55235 0.493658 
203.565 26.1434 0.50182 
198.464 9.1088 0.426277 
210.688 1.6765 0.489178 
194.198 20.0407 0.423475 
207.715 6.04778 0.493441 
199.87 47.9057 0.434379 
194.678 9.2339 0.473833 
194.671 6.4664 0.498841 
203.881 0.281632 0.485308 
192.15 72.9402 0.449246 
191.329 4.83053 0.491198 
203.772 35.8383 0.419054 
195.611 30.9878 0.491161 
194.403 25.1569 0.484143 
199.208 6.65806 0.434592 
196.17 177.994 0.488336 
199.021 9.40926 0.468744 
197.802 32.6861 0.503197 
191.615 107.339 0.480346 
197.668 2.58596 0.501277 
209.088 4.08828 0.482218 
197.349 11.487 0.437936 
203.019 0.61924 0.529233 
188.539 81.0169 0.448562 
194.057 344.105 0.513061 
208.321 3.63629 0.49845 
192.74 13.8462 0.50201 
202.247 9.91699 0.437357 
197.048 26.6738 0.425706 
195.908 20.6865 0.486643 
197.528 1.74261 0.488499 
198.612 6.9364 0.547716 
197.67 5.67514 0.422941 
194.272 90.6647 0.439563 
218.457 7.68612 0.425866 
199.608 3.6033 0.496859 
200.773 24.9024 0.434404 
194.092 4.97624 0.493233 
193.06 13.0796 0.504696 
199.016 2.92894 0.476731 
188.349 41.9797 0.491787 
196.865 0.395867 0.43908 
198.987 12.7214 0.429403 
195.929 6.96661 0.477492 
198.669 304.849 0.480191 
195.774 45.5497 0.434472 
199.942 1.20913 0.487732 
220.918 5.43097 0.434637 
198.783 1.41572 0.482484 
193.058 4.73154 0.42188 
198.988 1.96661 0.450133 
195.324 14.978 0.452116 
193.295 8.22832 0.425253 
196.083 9.19566 0.43881 
196.437 4.67179 0.462595 
196.837 22.7861 0.45833 
194.838 17.7973 0.445236 
192.448 269.539 0.447092 
196.557 3.17282 0.488279 
200.007 12.8815 0.489418 
203.035 4.54591 0.455627 
191.275 9.48566 0.493776 
195.097 4.39232 0.419327 
194.281 8.61886 0.502324 
194.517 22.0291 0.498497 
189.89 128.382 0.490605 
