0.000907 0.009892 0.001164 0.001199 
0.000827 0.01511 0.001688 0.001562 
0.000932 0.010013 0.00118 0.001271 
0.000757 0.011132 0.00126 0.001318 
0.00096 0.012195 0.001124 0.001525 
0.000733 0.01113 0.001122 0.001132 
0.000951 0.009953 0.00124 0.001137 
0.000701 0.011306 0.001165 0.001227 
0.000664 0.009525 0.001262 0.001119 
0.000754 0.00964 0.001335 0.001275 
0.000719 0.009154 0.001137 0.001277 
0.000746 0.009069 0.001155 0.001222 
0.000817 0.011673 0.001232 0.001242 
0.000899 0.014681 0.001905 0.001648 
0.00131 0.009958 0.00126 0.00144 
0.001372 0.016455 0.00174 0.001961 
0.000673 0.011045 0.001425 0.001425 
0.000957 0.012798 0.001487 0.001558 
0.000628 0.011874 0.001392 0.001267 
0.000817 0.023608 0.001195 0.00127 
0.000886 0.00979 0.001287 0.001142 
0.000673 0.009903 0.001383 0.003421 
0.000714 0.010461 0.001137 0.001108 
0.000638 0.00968 0.001207 0.001088 
0.000926 0.01393 0.001325 0.00115 
0.000674 0.011052 0.001533 0.001162 
0.000732 0.01118 0.001313 0.00151 
0.000733 0.011162 0.00114 0.001444 
0.000661 0.010909 0.00116 0.00157 
0.000724 0.011887 0.001257 0.001275 
0.001367 0.042556 0.002109 0.001904 
0.000884 0.013624 0.001483 0.001475 
0.001227 0.017421 0.001834 0.001834 
0.001168 0.013683 0.001433 0.001476 
0.001191 0.017942 0.001793 0.002356 
0.000671 0.009968 0.001132 0.001088 
0.000872 0.011573 0.001295 0.001442 
0.001162 0.016863 0.00412 0.001062 
0.000699 0.010801 0.00116 0.001552 
0.001418 0.019388 0.002041 0.002101 
0.000666 0.011588 0.001139 0.001265 
0.001234 0.016725 0.001735 0.001865 
0.000899 0.012931 0.00146 0.00153 
0.000688 0.01136 0.001199 0.001457 
0.000925 0.013224 0.001548 0.001531 
0.000629 0.011065 0.001422 0.0013 
0.000684 0.012999 0.001102 0.001057 
0.000912 0.015029 0.0016 0.001796 
0.000722 0.011084 0.001502 0.00128 
0.000644 0.011115 0.001139 0.001149 
0.001373 0.021609 0.002004 0.002625 
0.000914 0.014939 0.001483 0.0018 
0.000927 0.013026 0.001557 0.001707 
0.000716 0.0114 0.001144 0.001202 
0.000659 0.010895 0.001277 0.001302 
0.000644 0.011711 0.001422 0.00129 
0.000871 0.013332 0.001588 0.00151 
0.001448 0.01119 0.001149 0.001245 
0.000851 0.011178 0.001092 0.00126 
